Run,Alias,Assay Type,AvgSpotLen,BioProject,BioSample,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,Description,diss_oxygen,ENA_CHECKLIST,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,env_biome,env_feature,env_package,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,nitrate,Organism,phosphate,Platform,ReleaseDate,salinity,sample_acc,Sample Name,sample_name,silicate,SRA_accession,SRA Study,temp,title,total_depth_water_col,chlorophyll
ERR833349,jcvi_cn_GS067_0.1,WGS,1614,PRJEB8968,SAMEA3313137,J CRAIG VENTER INSTITUTE,2004-09-19T00:30:00+00:00,public,"sra,fastq","ena,gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public,ena",1.5,"Water sample taken on 2004-09-19T00:30:00+00:00 from site GS067 (lat:-23.692\, long:162.5326667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\,...",5.5,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913439,uncalculated,uncalculated,"South Pacific Ocean:Open Ocean:567mi from Brisbane\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:25Z,public,AB 3730xL Genetic Analyzer,23.692 S 162.5326667 E,GS067_0.1_sanger_8.0KB,PAIRED,RANDOM,GENOMIC,7,4,0.41,marine metagenome,0,CAPILLARY,2015-09-06T00:00:00Z,36,ERS689199,SAMEA3313137,ERS689199,0.49,ERS689199,ERP010013,22.3,GS067 0.1µm,2900,0.13
ERR833351,jcvi_cn_GS069_0.1,WGS,1464,PRJEB8968,SAMEA3313139,J CRAIG VENTER INSTITUTE,2004-09-21T00:40:00+00:00,public,"fastq,sra","ncbi,ena,gs,s3","gs.US,s3.us-east-1,ncbi.public,ena",2,"Water sample taken on 2004-09-21T00:40:00+00:00 from site GS069 (lat:-26.24853333\, long:155.6156667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",4.8,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913441,uncalculated,uncalculated,"South Pacific Ocean:Tweed-Moreton Marine Ecoregion:160mi from Brisbane\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:20Z,2018-03-09T13:29:43Z,public,AB 3730xL Genetic Analyzer,26.24853333 S 155.6156667 E,GS069_0.1_sanger_40.0KB,PAIRED,RANDOM,GENOMIC,4,3,0.61,marine metagenome,0,CAPILLARY,2015-09-06T00:00:00Z,36,ERS689201,SAMEA3313139,ERS689201,0.73,ERS689201,ERP010013,21.9,GS069 0.1µm,4700,0.15
ERR833353,jcvi_cn_GS069_0.1,WGS,1543,PRJEB8968,SAMEA3313139,J CRAIG VENTER INSTITUTE,2004-09-21T00:40:00+00:00,public,"sra,fastq","ncbi,gs,s3,ena","ena,ncbi.public,gs.US,s3.us-east-1",2,"Water sample taken on 2004-09-21T00:40:00+00:00 from site GS069 (lat:-26.24853333\, long:155.6156667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",4.8,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913443,uncalculated,uncalculated,"South Pacific Ocean:Tweed-Moreton Marine Ecoregion:160mi from Brisbane\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:20Z,2018-03-09T13:29:43Z,public,AB 3730xL Genetic Analyzer,26.24853333 S 155.6156667 E,GS069_0.1_sanger_5.0KB,PAIRED,RANDOM,GENOMIC,8,5,0.61,marine metagenome,0,CAPILLARY,2015-09-06T00:00:00Z,36,ERS689201,SAMEA3313139,ERS689201,0.73,ERS689201,ERP010013,21.9,GS069 0.1µm,4700,0.15
ERR833355,jcvi_cn_GS070_0.1,WGS,1636,PRJEB8968,SAMEA3313140,J CRAIG VENTER INSTITUTE,2005-01-03T00:41:00+00:00,public,"fastq,sra","s3,gs,ncbi,ena","ncbi.public,ena,gs.US,s3.us-east-1",1.8,"Water sample taken on 2005-01-03T00:41:00+00:00 from site GS070 (lat:-33.8514\, long:151.2674333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",1.9,ERC000011,2015-09-05,2018-11-16,ocean biome,bay,water,ERX913445,uncalculated,uncalculated,"South Pacific Ocean:Manning-Hawkesbury Marine Ecoregion:Syndey Harbor\, Sydney\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:26Z,public,AB 3730xL Genetic Analyzer,33.8514 S 151.2674333 E,GS070_0.1_sanger_10.0KB,PAIRED,RANDOM,GENOMIC,89,59,1.4,marine metagenome,0.11,CAPILLARY,2015-09-06T00:00:00Z,36,ERS689202,SAMEA3313140,ERS689202,1.3,ERS689202,ERP010013,21.8,GS070 0.1µm,23,0.13
ERR833357,jcvi_cn_GS072_0.1,WGS,1625,PRJEB8968,SAMEA3313142,J CRAIG VENTER INSTITUTE,2005-01-03T04:06:00+00:00,public,"fastq,sra","ena,gs,ncbi,s3","ena,ncbi.public,gs.US,s3.us-east-1",2.3,"Water sample taken on 2005-01-03T04:06:00+00:00 from site GS072 (lat:-34.0081\, long:151.2398667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",5.8,ERC000011,2015-09-05,2018-11-16,ocean biome,bay,water,ERX913447,uncalculated,uncalculated,"South Pacific Ocean:Manning-Hawkesbury Marine Ecoregion:Botany Bay\, Sydney\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:26Z,public,AB 3730xL Genetic Analyzer,34.0081 S 151.2398667 E,GS072_0.1_sanger_12.0KB,PAIRED,RANDOM,GENOMIC,65,43,1,marine metagenome,0,CAPILLARY,2015-09-06T00:00:00Z,35,ERS689204,SAMEA3313142,ERS689204,1.6,ERS689204,ERP010013,21.5,GS072 0.1µm,7.6,0.13
ERR833359,jcvi_cn_GS074_0.1,WGS,1681,PRJEB8968,SAMEA3313144,J CRAIG VENTER INSTITUTE,2005-01-18T02:12:00+00:00,public,"fastq,sra","ena,gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public,ena",0.61,"Water sample taken on 2005-01-18T02:12:00+00:00 from site GS074 (lat:-33.8301\, long:151.07)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\, 0.8...",5.6,ERC000011,2015-09-05,2018-11-16,ocean biome,river outflow,water,ERX913449,uncalculated,uncalculated,"South Pacific Ocean:Manning-Hawkesbury Marine Ecoregion:Home Bush\, Sydney\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:26Z,public,AB 3730xL Genetic Analyzer,33.8301 S 151.07 E,GS074_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,9,6,1.2,marine metagenome,0.96,CAPILLARY,2015-09-06T00:00:00Z,34,ERS689206,SAMEA3313144,ERS689206,2.6,ERS689206,ERP010013,23.9,GS074 0.1µm,0.91,
ERR833361,jcvi_cn_GS076_0.1,WGS,1590,PRJEB8968,SAMEA3313146,J CRAIG VENTER INSTITUTE,2005-01-18T22:31:00+00:00,public,"fastq,sra","ena,s3,gs,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",0.61,"Water sample taken on 2005-01-18T22:31:00+00:00 from site GS076 (lat:-33.99886667\, long:151.2481333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",4.7,ERC000011,2015-09-05,2018-11-16,ocean biome,bay,water,ERX913451,uncalculated,uncalculated,"South Pacific Ocean:Manning-Hawkesbury Marine Ecoregion:Bare Island\, Sydney\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:26Z,public,AB 3730xL Genetic Analyzer,33.99886667 S 151.2481333 E,GS076_0.1_sanger_12.0KB,PAIRED,RANDOM,GENOMIC,121,82,0.98,marine metagenome,0,CAPILLARY,2015-09-06T00:00:00Z,35,ERS689208,SAMEA3313146,ERS689208,0.28,ERS689208,ERP010013,21.4,GS076 0.1µm,3,0.17
ERR833363,jcvi_cn_GS078_0.1,WGS,1493,PRJEB8968,SAMEA3313148,J CRAIG VENTER INSTITUTE,2005-01-19T01:11:00+00:00,public,"fastq,sra","ena,s3,gs,ncbi","ena,ncbi.public,gs.US,s3.us-east-1",2.7,"Water sample taken on 2005-01-19T01:11:00+00:00 from site GS078 (lat:-34.00693333\, long:151.2403333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",5.9,ERC000011,2015-09-05,2018-11-16,ocean biome,bay,water,ERX913453,uncalculated,uncalculated,"South Pacific Ocean:Manning-Hawkesbury Marine Ecoregion:Botany Bay\, Sydney\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:20Z,2018-03-09T13:29:54Z,public,AB 3730xL Genetic Analyzer,34.00693333 S 151.2403333 E,GS078_0.1_sanger_5.0KB,PAIRED,RANDOM,GENOMIC,70,48,1,marine metagenome,0,CAPILLARY,2015-09-06T00:00:00Z,36,ERS689210,SAMEA3313148,ERS689210,0.29,ERS689210,ERP010013,21.8,GS078 0.1µm,7.6,0.19
ERR833365,jcvi_cn_GS080_0.1,WGS,1569,PRJEB8968,SAMEA3313150,J CRAIG VENTER INSTITUTE,2005-01-20T01:56:00+00:00,public,"fastq,sra","s3,ena,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",0.3,"Water sample taken on 2005-01-20T01:56:00+00:00 from site GS080 (lat:-33.85926667\, long:151.2188)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µ...",7.6,ERC000011,2015-09-05,2018-11-16,ocean biome,bay,water,ERX913455,uncalculated,uncalculated,"South Pacific Ocean:Manning-Hawkesbury Marine Ecoregion:Under Harbor Bridge\, Sydney\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:27Z,public,AB 3730xL Genetic Analyzer,33.85926667 S 151.2188 E,GS080_0.1_sanger_12.0KB,PAIRED,RANDOM,GENOMIC,80,54,0.89,marine metagenome,0.13,CAPILLARY,2015-09-06T00:00:00Z,35.5,ERS689212,SAMEA3313150,ERS689212,3.4,ERS689212,ERP010013,23.6,GS080 0.1µm,17,0.2
ERR833367,jcvi_cn_GS083_0.1,WGS,1734,PRJEB8968,SAMEA3313152,J CRAIG VENTER INSTITUTE,2005-01-22T05:43:00+00:00,public,"sra,fastq","ncbi,s3,gs,ena","ena,gs.US,s3.us-east-1,ncbi.public",2,"Water sample taken on 2005-01-22T05:43:00+00:00 from site GS083 (lat:-29.3988\, long:153.483)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\, 0....",8.2,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913457,uncalculated,uncalculated,"South Pacific Ocean:Tweed-Moreton Marine Ecoregion:Yamba\, NSW\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:20Z,2018-03-09T13:30:50Z,public,AB 3730xL Genetic Analyzer,29.3988 S 153.483 E,GS083_0.1_sanger_4.0KB,PAIRED,RANDOM,GENOMIC,0,0,1.7,marine metagenome,0,CAPILLARY,2015-09-06T00:00:00Z,35,ERS689214,SAMEA3313152,ERS689214,0.79,ERS689214,ERP010013,25.8,GS083 0.1µm,44,0.22
ERR833369,jcvi_cn_GS084_0.1,WGS,1479,PRJEB8968,SAMEA3313153,J CRAIG VENTER INSTITUTE,2005-02-24T00:17:00+00:00,public,"fastq,sra","gs,ncbi,s3,ena","ena,gs.US,s3.us-east-1,ncbi.public",0.3,"Water sample taken on 2005-02-24T00:17:00+00:00 from site GS084 (lat:-35.32706667\, long:142.8216667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",7.14,ERC000011,2015-09-05,2018-11-16,ocean biome,hypersaline pond,water,ERX913459,Australia,Oceania,"Australia:Victoria:Lake Tyrell in Sea Lake\, Victoria\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:27Z,public,AB 3730xL Genetic Analyzer,35.32706667 S 142.8216667 E,GS084_0.1_sanger_1.0KB,PAIRED,RANDOM,GENOMIC,8,5,7.6,marine metagenome,2.4,CAPILLARY,2015-09-06T00:00:00Z,35.5,ERS689215,SAMEA3313153,ERS689215,38.2,ERS689215,ERP010013,26.2,GS084 0.1µm,1.5,0.45
ERR833372,jcvi_cn_GS084_0.1,WGS,1497,PRJEB8968,SAMEA3313153,J CRAIG VENTER INSTITUTE,2005-02-24T00:17:00+00:00,public,"sra,fastq","gs,ncbi,s3,ena","ena,gs.US,s3.us-east-1,ncbi.public",0.3,"Water sample taken on 2005-02-24T00:17:00+00:00 from site GS084 (lat:-35.32706667\, long:142.8216667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",7.14,ERC000011,2015-09-05,2018-11-16,ocean biome,hypersaline pond,water,ERX913462,Australia,Oceania,"Australia:Victoria:Lake Tyrell in Sea Lake\, Victoria\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:27Z,public,AB 3730xL Genetic Analyzer,35.32706667 S 142.8216667 E,GS084_0.1_sanger_3.0KB,PAIRED,RANDOM,GENOMIC,179,124,7.6,marine metagenome,2.4,CAPILLARY,2015-09-06T00:00:00Z,35.5,ERS689215,SAMEA3313153,ERS689215,38.2,ERS689215,ERP010013,26.2,GS084 0.1µm,1.5,0.45
ERR833374,jcvi_cn_GS084_0.1,WGS,1629,PRJEB8968,SAMEA3313153,J CRAIG VENTER INSTITUTE,2005-02-24T00:17:00+00:00,public,"sra,fastq","ncbi,gs,s3,ena","ena,ncbi.public,gs.US,s3.us-east-1",0.3,"Water sample taken on 2005-02-24T00:17:00+00:00 from site GS084 (lat:-35.32706667\, long:142.8216667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",7.14,ERC000011,2015-09-05,2018-11-16,ocean biome,hypersaline pond,water,ERX913464,Australia,Oceania,"Australia:Victoria:Lake Tyrell in Sea Lake\, Victoria\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:27Z,public,AB 3730xL Genetic Analyzer,35.32706667 S 142.8216667 E,GS084_0.1_sanger_40.0KB,PAIRED,RANDOM,GENOMIC,0,0,7.6,marine metagenome,2.4,CAPILLARY,2015-09-06T00:00:00Z,35.5,ERS689215,SAMEA3313153,ERS689215,38.2,ERS689215,ERP010013,26.2,GS084 0.1µm,1.5,0.45
ERR833375,jcvi_cn_GS086_0.1,WGS,1588,PRJEB8968,SAMEA3313154,J CRAIG VENTER INSTITUTE,2005-02-26T00:07:00+00:00,public,"sra,fastq","ncbi,s3,gs,ena","ena,gs.US,s3.us-east-1,ncbi.public",1.4,"Water sample taken on 2005-02-26T00:07:00+00:00 from site GS086 (lat:-37.9313\, long:144.8555333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",4.9,ERC000011,2015-09-05,2018-11-16,ocean biome,bay,water,ERX913465,uncalculated,uncalculated,"South Pacific Ocean:Bassian Marine Ecoregion:North Port Philip Bay\, Melbourne\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:27Z,public,AB 3730xL Genetic Analyzer,37.9313 S 144.8555333 E,GS086_0.1_sanger_12.0KB,PAIRED,RANDOM,GENOMIC,84,57,0.11,marine metagenome,1.3,CAPILLARY,2015-09-06T00:00:00Z,36,ERS689216,SAMEA3313154,ERS689216,2.1,ERS689216,ERP010013,21.8,GS086 0.1µm,11,8.7
ERR833376,jcvi_cn_GS088_0.1,WGS,1566,PRJEB8968,SAMEA3313155,J CRAIG VENTER INSTITUTE,2005-03-01T22:42:00+00:00,public,"fastq,sra","ncbi,ena,gs,s3","gs.US,s3.us-east-1,ncbi.public,ena",0.3,"Water sample taken on 2005-03-01T22:42:00+00:00 from site GS088 (lat:-38.1747\, long:144.4383333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",1.53,ERC000011,2015-09-05,2018-11-16,ocean biome,hypersaline pond,water,ERX913466,Australia,Oceania,"Australia:Geelong:Cheetam Salt ponds\, Geelong\, Victoria\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:27Z,public,AB 3730xL Genetic Analyzer,38.1747 S 144.4383333 E,GS088_0.1_sanger_3.0KB,PAIRED,RANDOM,GENOMIC,62,42,0.29,marine metagenome,0.9,CAPILLARY,2015-09-06T00:00:00Z,35.4,ERS689217,SAMEA3313155,ERS689217,13.8,ERS689217,ERP010013,24.2,GS088 0.1µm,0.91,9.1
ERR833377,jcvi_cn_GS088_0.1,WGS,1714,PRJEB8968,SAMEA3313155,J CRAIG VENTER INSTITUTE,2005-03-01T22:42:00+00:00,public,"fastq,sra","s3,ena,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",0.3,"Water sample taken on 2005-03-01T22:42:00+00:00 from site GS088 (lat:-38.1747\, long:144.4383333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",1.53,ERC000011,2015-09-05,2018-11-16,ocean biome,hypersaline pond,water,ERX913467,Australia,Oceania,"Australia:Geelong:Cheetam Salt ponds\, Geelong\, Victoria\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:27Z,public,AB 3730xL Genetic Analyzer,38.1747 S 144.4383333 E,GS088_0.1_sanger_3.0KB,PAIRED,RANDOM,GENOMIC,1,0,0.29,marine metagenome,0.9,CAPILLARY,2015-09-06T00:00:00Z,35.4,ERS689217,SAMEA3313155,ERS689217,13.8,ERS689217,ERP010013,24.2,GS088 0.1µm,0.91,9.1
ERR833380,jcvi_cn_GS088_0.1,WGS,1573,PRJEB8968,SAMEA3313155,J CRAIG VENTER INSTITUTE,2005-03-01T22:42:00+00:00,public,"sra,fastq","ncbi,gs,s3,ena","ena,ncbi.public,gs.US,s3.us-east-1",0.3,"Water sample taken on 2005-03-01T22:42:00+00:00 from site GS088 (lat:-38.1747\, long:144.4383333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",1.53,ERC000011,2015-09-05,2018-11-16,ocean biome,hypersaline pond,water,ERX913470,Australia,Oceania,"Australia:Geelong:Cheetam Salt ponds\, Geelong\, Victoria\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:27Z,public,AB 3730xL Genetic Analyzer,38.1747 S 144.4383333 E,GS088_0.1_sanger_40.0KB,PAIRED,RANDOM,GENOMIC,0,0,0.29,marine metagenome,0.9,CAPILLARY,2015-09-06T00:00:00Z,35.4,ERS689217,SAMEA3313155,ERS689217,13.8,ERS689217,ERP010013,24.2,GS088 0.1µm,0.91,9.1
ERR833382,jcvi_cn_GS089_0.1,WGS,1491,PRJEB8968,SAMEA3313156,J CRAIG VENTER INSTITUTE,2005-03-02T00:35:00+00:00,public,"fastq,sra","s3,ena,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",0.3,"Water sample taken on 2005-03-02T00:35:00+00:00 from site GS089 (lat:-38.16513333\, long:144.4101)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µ...",2.5,ERC000011,2015-09-05,2018-11-16,ocean biome,hypersaline pond,water,ERX913472,Australia,Oceania,"Australia:Geelong:Cheetam Salt ponds\, Geelong\, Victoria\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:27Z,public,AB 3730xL Genetic Analyzer,38.16513333 S 144.4101 E,GS089_0.1_sanger_40.0KB,PAIRED,RANDOM,GENOMIC,3,2,0.31,marine metagenome,0.83,CAPILLARY,2015-09-06T00:00:00Z,35.4,ERS689218,SAMEA3313156,ERS689218,4.9,ERS689218,ERP010013,28.6,GS089 0.1µm,0.91,9.1
ERR833386,jcvi_cn_GS093_0.1,WGS,1613,PRJEB8968,SAMEA3313159,J CRAIG VENTER INSTITUTE,2005-04-23T00:47:00+00:00,public,"fastq,sra","ena,s3,gs,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",1.4,"Water sample taken on 2005-04-23T00:47:00+00:00 from site GS093 (lat:-27.34366667\, long:153.1968667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",6.5,ERC000011,2015-09-05,2018-11-16,ocean biome,river outflow,water,ERX913476,uncalculated,uncalculated,"South Pacific Ocean:Tweed-Moreton Marine Ecoregion:Mouth of Brisbane River\, Brisbane\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:28Z,public,AB 3730xL Genetic Analyzer,27.34366667 S 153.1968667 E,GS093_0.1_sanger_10.0KB,PAIRED,RANDOM,GENOMIC,166,111,0.73,marine metagenome,0.9,CAPILLARY,2015-09-06T00:00:00Z,36,ERS689221,SAMEA3313159,ERS689221,1.1,ERS689221,ERP010013,23.4,GS093 0.1µm,17,2.4
ERR833389,jcvi_cn_GS099_0.1,WGS,1657,PRJEB8968,SAMEA3313162,J CRAIG VENTER INSTITUTE,2005-06-20T09:28:00+00:00,public,"sra,fastq","ncbi,ena,gs,s3","ncbi.public,gs.US,s3.us-east-1,ena",1.8,"Water sample taken on 2005-06-20T09:28:00+00:00 from site GS099 (lat:-14.6702\, long:145.4553333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",5.9,ERC000011,2015-09-05,2018-11-16,ocean biome,reef,water,ERX913479,uncalculated,uncalculated,"Coral Sea:Torres Strait Northern Great Barrier Reef Marine Ecoregion:Lizard Island\, Queensland\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:28Z,public,AB 3730xL Genetic Analyzer,14.6702 S 145.4553333 E,GS099_0.1_sanger_2.0KB,PAIRED,RANDOM,GENOMIC,8,5,0.25,marine metagenome,0,CAPILLARY,2015-09-06T00:00:00Z,34.3,ERS689224,SAMEA3313162,ERS689224,0.74,ERS689224,ERP010013,26,GS099 0.1µm,6.1,0.26
ERR833391,jcvi_cn_GS099_0.1,WGS,1576,PRJEB8968,SAMEA3313162,J CRAIG VENTER INSTITUTE,2005-06-20T09:28:00+00:00,public,"fastq,sra","ena,s3,gs,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",1.8,"Water sample taken on 2005-06-20T09:28:00+00:00 from site GS099 (lat:-14.6702\, long:145.4553333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",5.9,ERC000011,2015-09-05,2018-11-16,ocean biome,reef,water,ERX913481,uncalculated,uncalculated,"Coral Sea:Torres Strait Northern Great Barrier Reef Marine Ecoregion:Lizard Island\, Queensland\, Australia",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:28Z,public,AB 3730xL Genetic Analyzer,14.6702 S 145.4553333 E,GS099_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,105,73,0.25,marine metagenome,0,CAPILLARY,2015-09-06T00:00:00Z,34.3,ERS689224,SAMEA3313162,ERS689224,0.74,ERS689224,ERP010013,26,GS099 0.1µm,6.1,0.26
ERR833395,jcvi_cn_GS103_0.1,WGS,1586,PRJEB8968,SAMEA3313165,J CRAIG VENTER INSTITUTE,2005-07-23T04:21:00+00:00,public,"fastq,sra","ena,s3,gs,ncbi","ena,ncbi.public,gs.US,s3.us-east-1",2,"Water sample taken on 2005-07-23T04:21:00+00:00 from site GS103 (lat:-12.428\, long:123.776)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\, 0.8...",4.6,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913485,uncalculated,uncalculated,Indian Ocean:Bonaparte Coast Marine Ecoregion:Western Australia EEZ,J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:28Z,public,AB 3730xL Genetic Analyzer,12.428 S 123.776 E,GS103_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,44,29,0.16,marine metagenome,0,CAPILLARY,2015-09-06T00:00:00Z,32.9,ERS689227,SAMEA3313165,ERS689227,1.6,ERS689227,ERP010013,27.1,GS103 0.1µm,67,0.25
ERR833401,jcvi_cn_GS108_0.1,WGS,1423,PRJEB8968,SAMEA3313166,J CRAIG VENTER INSTITUTE,2005-08-04T01:33:00+00:00,public,"sra,fastq","gs,ena,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",1.8,"Water sample taken on 2005-08-04T01:33:00+00:00 from site GS108 (lat:-12.1019\, long:96.8968)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\, 0....",4.8,ERC000011,2015-09-05,2018-11-16,ocean biome,reef,water,ERX913491,uncalculated,uncalculated,"Indian Ocean:Coccos-Keeling/Christmas Island Marine Ecoregion:Coccos-Keeling\, inside lagoon",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:19Z,2018-03-09T13:29:28Z,public,AB 3730xL Genetic Analyzer,12.1019 S 96.8968 E,GS108_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,35,25,1.3,marine metagenome,1.2,CAPILLARY,2015-09-06T00:00:00Z,32.4,ERS689228,SAMEA3313166,ERS689228,1.4,ERS689228,ERP010013,25.8,GS108 0.1µm,7,0.11
